price_sq,panel,brick,LAF,presoc,soc,postsoc,center,mid,suburban,rural,kinder_garden,metro_station,rooms
2052.631579,0,1,0,0,1,0,1,0,0,0,0,1,4
1585.854369,0,1,0,0,0,1,0,0,1,0,0,1,3
1799.984615,0,1,0,0,0,1,0,0,1,0,0,1,2
4631.862637,0,1,0,0,0,1,0,1,0,0,0,1,3
1446.409756,0,1,0,0,0,1,0,0,1,0,0,1,4
2093.112,0,1,0,0,0,1,0,0,1,0,0,1,3
1411.881188,0,1,0,0,0,1,0,0,1,0,0,1,3
3108.658824,0,1,0,0,0,1,0,0,0,1,0,1,2
1376.426966,0,1,0,0,0,1,0,0,0,1,0,0,4
2074.86,0,1,0,0,0,1,0,0,0,1,0,0,3
3072.727273,0,1,0,0,0,1,0,1,0,0,0,0,2
1481.481481,0,1,0,0,0,1,0,0,1,0,0,0,3
2357.142857,0,1,0,0,1,0,1,0,0,0,0,0,2
2200,0,1,0,0,0,1,0,1,0,0,0,0,3
2450,0,1,0,0,1,0,0,0,1,0,0,0,3
2282.608696,0,1,0,0,1,0,1,0,0,0,0,0,3
2423.939394,1,0,0,0,1,0,0,0,1,0,0,0,1
2176.470588,1,0,0,0,1,0,0,1,0,0,0,0,3
2195.121951,1,0,0,0,1,0,0,1,0,0,0,1,1
2640.625,0,1,0,0,0,1,0,1,0,0,0,1,2
1885.245902,0,1,0,0,0,1,0,0,1,0,0,1,2
2285.714286,0,1,0,0,1,0,1,0,0,0,0,1,4
1741.573034,1,0,0,0,1,0,0,0,1,0,0,1,3
1307.692308,1,0,0,0,1,0,0,1,0,0,0,1,2
1630.136986,0,1,0,0,0,1,0,0,1,0,0,1,2
3077.837838,0,1,0,0,0,1,0,0,1,0,0,1,2
1666.666667,1,0,0,0,1,0,0,0,1,0,0,1,4
1980.769231,0,1,0,0,0,1,0,0,0,1,0,0,3
1393.939394,0,1,0,0,0,1,0,0,1,0,0,1,2
2467.532468,0,1,0,0,0,1,0,0,1,0,0,1,3
1764.705882,0,1,0,0,0,1,0,0,1,0,0,1,2
1500,0,1,0,0,0,1,0,0,1,0,0,1,1
1578.694444,0,1,0,0,0,1,0,0,1,0,0,1,1
1728.395062,1,0,0,0,1,0,0,0,1,0,0,1,3
1441.978723,0,1,0,0,0,1,0,1,0,0,0,1,3
1242.484375,0,1,0,0,0,1,0,1,0,0,0,1,3
1648.375587,0,1,0,0,0,1,0,1,0,0,0,1,4
5200,0,1,0,0,1,0,1,0,0,0,0,1,2
1876.642062,0,1,0,0,0,1,0,0,1,0,0,1,4
1316.668994,0,1,0,0,0,1,0,0,1,0,0,1,4
1463.891241,0,1,0,0,0,1,0,0,1,0,0,1,3
1416.673456,0,1,0,0,0,1,0,0,1,0,0,1,2
1341.67411,0,1,0,0,0,1,0,0,1,0,0,1,2
1398.066752,0,1,0,0,0,1,0,0,1,0,0,1,1
1392.147702,0,1,0,0,0,1,0,0,1,0,0,1,1
1365.079365,1,0,0,0,1,0,0,1,0,0,1,1,2
1250,0,1,0,0,0,1,0,0,1,0,1,1,1
2021.276596,1,0,0,0,1,0,0,1,0,0,1,1,1
1377.04918,0,1,0,0,0,1,0,1,0,0,1,1,2
1355.072464,0,1,0,0,0,1,0,1,0,0,1,1,2
2212.389381,0,1,0,0,0,1,0,1,0,0,1,1,3
2523.809524,0,1,0,0,0,1,0,1,0,0,0,0,2
1600,1,0,0,0,1,0,0,0,1,0,0,0,1
2088.607595,0,1,0,0,0,1,0,0,0,1,0,0,3
1590.003998,0,1,0,0,0,1,0,0,1,0,1,1,3
1550.026974,0,1,0,0,0,1,0,0,0,1,1,1,2
1600,0,1,0,0,0,1,0,0,1,0,1,1,1
1342.592593,0,1,0,0,0,1,0,0,1,0,1,1,3
1347.916667,0,1,0,0,0,1,0,0,1,0,1,1,3
1452.352941,0,1,0,0,0,1,0,0,1,0,1,1,2
1343.333333,0,1,0,0,0,1,0,0,1,0,1,1,4
1336.458333,0,1,0,0,0,1,0,0,1,0,1,1,1
1433.913043,0,1,0,0,0,1,0,0,1,0,1,1,3
1448.529412,0,1,0,0,0,1,0,0,1,0,1,1,3
1447.058824,0,1,0,0,0,1,0,0,1,0,1,1,2
1448.756219,0,1,0,0,0,1,0,0,1,0,0,0,4
1446.428571,0,1,0,0,0,1,0,0,1,0,1,0,3
1446.236559,0,1,0,0,0,1,0,0,1,0,1,0,4
1447.619048,0,1,0,0,0,1,0,0,1,0,1,0,4
1450.892857,0,1,0,0,0,1,0,0,1,0,1,0,3
1331.395349,0,1,0,0,0,1,0,0,1,0,1,0,2
1443.75,0,1,0,0,0,1,0,0,1,0,1,0,4
1439.830508,0,1,0,0,0,1,0,0,1,0,1,0,3
1377.22,0,1,0,0,0,1,0,0,1,0,1,0,3
1971.428571,0,1,0,0,0,1,0,0,1,0,1,0,2
1645.689655,0,1,0,0,0,1,0,0,1,0,1,0,3
2812.5,0,1,0,0,0,1,1,0,0,0,0,0,3
4320.987654,0,1,0,1,0,0,1,0,0,0,0,0,3
2777.777778,0,1,0,0,0,1,0,1,0,0,0,0,4
1190.082645,0,1,0,0,0,1,0,0,1,0,0,0,3
1586.666667,0,1,0,0,0,1,0,0,1,0,0,0,2
1800,0,1,0,0,0,1,0,0,1,0,0,0,3
1357.142857,0,1,0,0,0,1,0,0,1,0,0,0,2
2933.333333,0,1,0,0,1,0,0,1,0,0,0,0,3
1553.370968,0,1,0,0,0,1,0,0,1,0,0,0,3
2572.815534,0,1,0,0,0,1,0,0,1,0,0,0,3
1681.818182,0,1,0,0,0,1,0,0,1,0,0,1,4
2142.857143,0,1,0,0,1,0,1,0,0,0,0,1,3
1500,0,1,0,0,0,1,0,0,0,1,0,1,2
1500,0,1,0,0,0,1,0,0,0,1,0,1,3
2108.186159,0,1,0,0,0,1,0,0,1,0,0,1,3
1643.478261,0,1,0,0,0,1,0,0,1,0,0,0,3
1800,0,1,0,0,0,1,0,0,1,0,0,0,4
1290,0,1,0,0,0,1,0,0,1,0,0,0,2
1413.265306,0,1,0,0,0,1,0,0,1,0,0,0,3
1095.061224,0,1,0,0,0,1,0,0,1,0,1,0,3
1152.65,0,1,0,0,0,1,0,0,1,0,1,0,3
1494.196721,0,1,0,0,0,1,0,1,0,0,1,0,2
2609.090909,0,1,0,0,1,0,1,0,0,0,1,1,4
1487.5,0,1,0,0,0,1,0,0,1,0,1,1,2
2160.15625,0,1,0,0,0,1,0,1,0,0,1,1,3
1862.068966,0,1,0,0,0,1,0,0,1,0,0,0,2
2000,0,1,0,0,0,1,0,0,1,0,0,1,2
1415.384615,1,0,0,0,1,0,0,1,0,0,0,1,2
2120,0,1,0,0,0,1,0,1,0,0,0,1,3
1640.625,0,1,0,0,0,1,0,0,1,0,0,1,3
1465.753425,0,1,0,0,0,1,0,0,1,0,0,1,2
1338.028169,0,1,0,0,0,1,0,0,1,0,0,1,2
1902.380952,0,0,1,0,1,0,1,0,0,0,0,1,3
1339.772727,1,0,0,0,1,0,0,0,1,0,0,1,3
3693.548387,0,1,0,0,1,0,1,0,0,0,0,1,3
1451.612903,1,0,0,0,1,0,0,0,1,0,0,1,3
1319.444444,0,1,0,0,0,1,0,0,1,0,0,1,2
1822.834646,0,1,0,0,0,1,0,0,1,0,0,1,3
1823.129252,0,1,0,0,0,1,0,0,1,0,0,1,3
2167.647059,0,1,0,0,0,1,0,0,1,0,0,1,2
2048.638132,0,1,0,0,0,1,0,0,0,1,0,1,1
1850.004175,0,1,0,0,0,1,0,0,0,1,0,1,3
1586.003046,0,1,0,0,0,1,1,0,0,0,0,1,2
1577.463158,0,1,0,0,0,1,0,0,1,0,1,0,3
1644.875,0,1,0,0,0,1,0,0,1,0,1,0,3
1780.741176,0,1,0,0,0,1,0,0,1,0,1,0,3
1538.146067,0,1,0,0,0,1,0,0,1,0,1,0,3
1546.405405,0,1,0,0,0,1,0,0,1,0,1,0,3
1352.380952,0,1,0,0,0,1,0,0,1,0,0,0,3
1766.666667,0,1,0,0,0,1,0,0,1,0,0,0,3
1828.358209,0,1,0,0,0,1,0,0,1,0,0,0,3
2700,0,1,0,0,0,1,0,0,1,0,0,0,3
3600,0,1,0,0,0,1,1,0,0,0,0,0,4
2089.537313,1,0,0,0,1,0,0,1,0,0,0,0,2
3257.731959,0,1,0,0,1,0,1,0,0,0,0,0,3
2153.846154,0,1,0,0,0,1,1,0,0,0,0,0,2
1125,0,0,1,0,1,0,1,0,0,0,0,1,2
1650.943396,0,1,0,0,0,1,1,0,0,0,0,1,3
1385.321101,0,1,0,0,0,1,1,0,0,0,0,1,3
1508.163265,0,1,0,0,0,1,0,0,1,0,0,1,3
1600,0,1,0,0,0,1,0,0,0,1,0,1,2
1880.597015,0,1,0,0,0,1,0,0,1,0,0,1,3
1875,0,1,0,0,0,1,0,0,1,0,0,1,3
1307.647059,0,1,0,0,0,1,0,0,0,1,0,1,3
1375.99958,0,1,0,0,0,1,1,0,0,0,0,1,3
1460.994983,0,1,0,0,0,1,1,0,0,0,0,1,3
1153.52349,0,1,0,0,0,1,0,1,0,0,0,1,2
1850.009299,0,1,0,0,0,1,0,0,1,0,0,1,2
1794.117647,0,1,0,0,0,1,0,0,1,0,0,1,3
1766.94121,0,1,0,0,0,1,0,0,1,0,0,0,2
1799.616228,0,1,0,0,0,1,0,0,1,0,0,0,2
2000,0,1,0,0,0,1,0,0,0,1,0,0,3
3750,0,1,0,0,1,0,1,0,0,0,0,0,4
1702.702703,0,1,0,0,0,1,0,0,1,0,0,1,3
1500,0,1,0,0,0,1,0,0,1,0,0,1,2
2000,0,1,0,0,0,1,0,1,0,0,1,1,3
1653.763441,0,1,0,0,0,1,0,0,1,0,1,1,2
1770.833333,0,1,0,0,0,1,0,0,1,0,1,1,4
1650.887574,0,1,0,0,0,1,0,0,1,0,1,1,4
1613.612903,0,1,0,0,0,1,0,0,1,0,1,1,3
1283.495146,0,1,0,0,0,1,1,0,0,0,1,1,2
3593.75,0,1,0,0,0,1,0,0,1,0,1,1,2
1454.117647,1,0,0,0,1,0,0,0,1,0,1,1,3
1346.590909,1,0,0,0,1,0,0,1,0,0,1,1,3
2000,0,1,0,0,0,1,0,0,0,1,0,0,3
2000,0,1,0,0,0,1,0,0,1,0,0,0,3
1800,0,1,0,0,0,1,0,0,1,0,0,0,2
1706.970128,0,1,0,0,0,1,0,0,1,0,0,0,1
1880.357143,0,1,0,0,0,1,0,0,0,1,0,0,2
1861.663866,0,1,0,0,0,1,0,0,0,1,0,0,3
3045.454545,0,1,0,0,0,1,0,0,1,0,0,0,1
2961.538462,0,1,0,0,0,1,0,1,0,0,0,0,4
2242.718447,0,1,0,0,1,0,0,0,1,0,0,0,4
1698.93617,1,0,0,0,1,0,0,1,0,0,1,0,2
1250,0,1,0,0,0,1,0,0,1,0,1,0,3
1517.840909,0,1,0,0,0,1,0,0,1,0,1,0,1
1449.907692,0,1,0,0,0,1,0,0,1,0,1,0,2
1691.111111,0,1,0,0,0,1,0,0,1,0,1,0,3
1858.40708,0,1,0,0,0,1,0,0,1,0,1,0,3
1111.111111,1,0,0,0,1,0,0,0,1,0,1,0,3
1059.907834,0,1,0,0,0,1,0,0,1,0,1,0,3
1423.076923,0,1,0,0,0,1,0,0,1,0,1,0,4
1471.586614,0,1,0,0,0,1,0,0,0,1,1,0,4
1704.918033,0,1,0,0,0,1,0,0,1,0,1,0,2
2146.73913,0,0,1,0,1,0,0,1,0,0,1,0,3
1915.662651,1,0,0,0,1,0,0,0,1,0,1,0,3
2685.416667,1,0,0,0,1,0,1,0,0,0,1,0,2
1696.428571,0,0,1,0,1,0,0,1,0,0,1,0,4
1456.896552,0,1,0,0,0,1,0,0,1,0,1,1,4
2571.428571,0,1,0,0,0,1,0,0,1,0,0,0,2
3496.774194,0,1,0,1,0,0,1,0,0,0,0,0,4
1769.230769,1,0,0,0,1,0,0,1,0,0,0,0,2
2260.135135,0,1,0,0,0,1,0,0,1,0,0,0,3
1822.916667,0,1,0,0,0,1,0,1,0,0,0,0,2
1803.692308,0,1,0,0,0,1,0,1,0,0,0,0,3
2733.333333,0,1,0,0,0,1,0,1,0,0,0,0,4
2332,0,1,0,0,1,0,1,0,0,0,0,0,3
1943.661972,0,1,0,0,0,1,0,0,1,0,0,0,2
2261.538462,0,1,0,0,0,1,0,0,1,0,0,0,2
1566.560748,0,1,0,0,0,1,0,0,1,0,0,0,3
2149.53271,0,1,0,0,0,1,0,0,1,0,0,0,3
932.2033898,0,1,0,0,0,1,0,0,0,1,0,0,2
1640.298507,0,1,0,0,0,1,0,0,1,0,0,0,2
1783.333333,0,0,1,0,1,0,0,0,1,0,0,0,2
1571.428571,1,0,0,0,1,0,0,0,1,0,0,0,1
1120,0,1,0,0,0,1,0,1,0,0,0,0,4
1381.818182,0,1,0,0,0,1,0,0,0,1,0,0,2
953.8307692,1,0,0,0,1,0,0,0,1,0,0,0,2
4380,0,1,0,0,0,1,1,0,0,0,0,0,2
4605.263158,0,1,0,0,1,0,0,1,0,0,0,0,1
2000,1,0,0,0,1,0,0,1,0,0,0,0,3
1711.111111,1,0,0,0,1,0,0,0,1,0,0,0,3
2672.131148,0,1,0,0,0,1,0,0,1,0,0,0,2
2000,0,1,0,0,0,1,0,0,0,1,0,0,3
2447.058824,0,1,0,0,0,1,0,1,0,0,1,0,3
1350.009079,0,1,0,0,0,1,0,1,0,0,1,1,2
1985.142857,0,1,0,0,0,1,0,0,1,0,1,1,3
2511.325301,0,1,0,0,0,1,0,0,1,0,1,1,2
2400.533333,0,1,0,0,0,1,0,0,1,0,1,1,2
2289.464286,0,1,0,0,0,1,0,0,1,0,0,0,3
2042.253521,0,1,0,0,0,1,0,0,1,0,1,1,3
2388.059701,0,1,0,0,0,1,0,0,1,0,1,1,2
2650.684932,0,1,0,0,0,1,0,1,0,0,1,1,3
2387.096774,0,1,0,0,0,1,0,0,1,0,1,1,2
1801.980198,0,1,0,0,0,1,0,0,1,0,1,1,3
1522.123894,0,0,1,0,1,0,0,0,1,0,1,1,3
1183.276361,0,1,0,0,0,1,0,1,0,0,1,1,1
2571.428571,0,1,0,0,1,0,0,1,0,0,1,1,3
1799.99,0,0,1,0,1,0,0,0,1,0,1,1,3
1937.5,1,0,0,0,1,0,0,1,0,0,1,1,3
1970.80292,0,1,0,0,0,1,0,0,1,0,1,1,3
2013.333333,0,1,0,0,0,1,0,0,0,1,1,1,4
2125.332826,0,1,0,0,0,1,0,0,1,0,1,1,3
1500,0,1,0,0,0,1,0,0,1,0,1,1,3
1500,0,1,0,0,0,1,0,0,1,0,1,1,2
2149.53271,1,0,0,0,1,0,0,0,1,0,1,1,3
1875,1,0,0,0,1,0,0,0,1,0,1,1,2
1217.258994,0,1,0,0,0,1,0,0,1,0,1,1,3
1350.008959,0,1,0,0,0,1,0,0,1,0,1,1,2
1800,0,1,0,0,0,1,1,0,0,0,1,1,1
1584.339948,0,1,0,0,0,1,0,0,1,0,1,1,2
1200,0,1,0,0,0,1,0,0,1,0,1,1,2
1746.987952,0,1,0,0,0,1,0,0,1,0,1,1,2
2000,0,1,0,0,0,1,0,0,1,0,1,1,3
1802.721088,0,1,0,0,0,1,0,0,1,0,0,0,3
1953.125,0,0,1,0,1,0,0,1,0,0,0,0,2
1920.634921,0,1,0,0,0,1,0,0,1,0,0,0,2
2910.714286,0,1,0,0,0,1,0,1,0,0,0,0,3
2237.5,1,0,0,0,1,0,0,1,0,0,0,0,3
2081.967213,1,0,0,0,1,0,0,1,0,0,0,0,2
2865.192308,0,1,0,0,0,1,0,0,1,0,0,0,2
2272.727273,0,1,0,0,0,1,1,0,0,0,0,0,2
1374.418295,0,1,0,0,0,1,0,0,1,0,0,0,2
1500,0,1,0,0,0,1,0,0,1,0,0,0,2
1967.213115,0,1,0,0,0,1,0,0,1,0,0,0,2
1783.333333,0,0,1,0,1,0,0,0,1,0,1,1,2
2158.730159,0,1,0,0,0,1,0,1,0,0,1,1,2
1412.857143,1,0,0,0,1,0,0,1,0,0,1,1,2
1786.885246,0,1,0,0,0,1,0,1,0,0,1,1,2
1533.333333,0,1,0,0,0,1,0,1,0,0,1,1,4
1977.61194,0,1,0,0,0,1,0,0,1,0,1,1,4
2047.619048,0,1,0,0,1,0,1,0,0,0,1,1,2
1842.105263,0,1,0,0,0,1,0,1,0,0,1,1,2
2726.190476,0,1,0,0,0,1,0,1,0,0,1,1,3
2833.333333,0,1,0,0,1,0,1,0,0,0,1,1,1
1449.907692,0,1,0,0,0,1,0,0,1,0,1,1,2
1835.804348,0,1,0,0,0,1,0,0,1,0,1,1,1
1906.953488,0,1,0,0,0,1,0,0,1,0,1,1,1
1595.238095,0,1,0,0,0,1,0,0,1,0,1,1,2
1690,1,0,0,0,1,0,0,1,0,0,1,1,3
2000,0,1,0,0,0,1,0,0,1,0,1,1,1
2000,0,1,0,0,0,1,0,0,1,0,1,1,2
1580,0,1,0,0,0,1,0,1,0,0,0,0,4
2277.777778,0,1,0,0,0,1,0,1,0,0,0,0,4
2098.755556,0,0,1,0,1,0,0,0,1,0,0,0,3
1920,0,0,1,0,1,0,0,1,0,0,0,0,4
2300,0,1,0,0,0,1,0,0,1,0,0,0,3
2024.390244,0,1,0,0,0,1,0,0,1,0,0,0,3
1181.72043,0,1,0,0,1,0,1,0,0,0,0,1,3
1923.076923,0,1,0,0,0,1,0,1,0,0,0,1,2
1498,0,1,0,0,0,1,0,0,0,1,0,1,2
1642.512077,0,1,0,0,0,1,0,1,0,0,0,1,4
1416.666667,0,1,0,0,0,1,0,0,1,0,0,1,2
1478.448276,0,1,0,0,0,1,0,0,1,0,0,1,2
1418.75,0,1,0,0,0,1,0,0,1,0,0,1,2
1704.545455,1,0,0,0,1,0,0,1,0,0,0,1,1
3100,0,1,0,1,0,0,1,0,0,0,0,1,4
3184.52381,0,1,0,0,0,1,0,1,0,0,0,1,4
3750,0,1,0,0,1,0,1,0,0,0,0,1,4
1605.263158,0,1,0,0,0,1,0,0,1,0,0,1,2
1781.818182,0,0,1,0,1,0,0,1,0,0,0,0,2
1511.363636,0,0,1,0,0,1,0,0,1,0,0,0,3
1840,0,1,0,0,0,1,0,0,1,0,0,0,3
2453.781513,0,1,0,0,0,1,0,0,1,0,0,0,3
1506.876404,0,1,0,0,0,1,0,0,1,0,0,0,3
1561.403509,0,1,0,0,0,1,0,0,0,1,0,0,2
1685.074627,0,1,0,0,0,1,0,0,0,1,0,0,2
1846.846847,0,1,0,0,0,1,0,0,1,0,0,0,3
1850,0,1,0,0,0,1,0,0,1,0,0,0,2
1589.285714,0,1,0,0,0,1,1,0,0,0,0,0,3
1492.307692,0,1,0,0,0,1,0,0,1,0,0,0,2
1409.264706,0,1,0,0,0,1,0,1,0,0,0,0,2
1535,0,1,0,0,0,1,1,0,0,0,0,0,4
1800,0,1,0,0,0,1,0,0,1,0,0,0,2
2000,0,1,0,0,0,1,0,0,0,1,0,0,3
2977.272727,0,1,0,0,1,0,0,1,0,0,0,0,3
1739.495798,0,1,0,0,0,1,0,0,1,0,0,0,3
1925,0,1,0,0,1,0,0,1,0,0,0,0,2
1700,0,1,0,0,0,1,0,0,1,0,0,0,4
2247.191011,0,1,0,0,1,0,1,0,0,0,0,0,2
1409.333333,0,1,0,0,0,1,0,0,1,0,0,0,3
1403.099237,0,1,0,0,0,1,0,0,1,0,0,0,4
1402.034188,0,1,0,0,0,1,0,0,1,0,0,0,3
1864.40678,0,1,0,0,1,0,0,0,1,0,0,0,2
3000,0,1,0,0,0,1,0,1,0,0,0,0,4
1363.636364,1,0,0,0,1,0,0,0,1,0,0,0,3
1583.333333,1,0,0,0,1,0,0,0,1,0,0,0,2
1600,0,1,0,0,0,1,0,0,1,0,1,0,2
1044.94382,0,1,0,0,0,1,1,0,0,0,1,0,1
1984.615385,1,0,0,0,1,0,0,1,0,0,1,0,2
2243.589744,1,0,0,0,1,0,0,1,0,0,1,0,3
1249.294118,0,1,0,0,0,1,0,0,1,0,1,0,4
1442.307692,0,1,0,0,0,1,0,1,0,0,1,0,2
1883.333333,0,1,0,0,0,1,0,1,0,0,1,0,4
3862.5,0,1,0,0,1,0,1,0,0,0,1,0,4
1904.761905,1,0,0,0,1,0,0,1,0,0,1,0,1
2151.162791,1,0,0,0,1,0,0,1,0,0,1,0,3
2151.162791,1,0,0,0,1,0,0,1,0,0,1,0,3
2000,0,1,0,0,0,1,0,0,1,0,1,0,2
1800,0,1,0,0,0,1,0,0,1,0,1,0,2
1756.144928,0,1,0,0,0,1,0,1,0,0,1,0,2
1350.02592,0,1,0,0,0,1,0,0,1,0,1,0,2
1500,0,1,0,0,0,1,0,1,0,0,1,0,2
1388.059701,0,1,0,0,1,0,0,1,0,0,0,0,2
2636.363636,0,1,0,0,0,1,0,1,0,0,0,0,2
2697.368421,0,1,0,0,0,1,0,1,0,0,0,1,2
1600,0,1,0,0,0,1,1,0,0,0,0,1,4
2226.5625,0,1,0,0,0,1,0,1,0,0,0,1,3
2166.666667,1,0,0,0,1,0,0,1,0,0,0,1,2
2574.875,0,1,0,0,1,0,1,0,0,0,0,1,3
1550,0,1,0,0,0,1,0,0,1,0,0,1,3
1888.111888,0,1,0,0,0,1,0,0,1,0,0,1,3
1200,0,1,0,0,0,1,0,0,1,0,0,1,2
1586.419753,0,1,0,0,0,1,0,0,1,0,0,1,3
2033.296943,0,1,0,0,0,1,0,0,1,0,0,1,2
1508.366722,1,0,0,0,1,0,0,0,1,0,0,1,2
1371.428571,0,1,0,0,0,1,0,0,1,0,0,1,3
2222.222222,0,1,0,0,1,0,0,1,0,0,0,1,3
2340.57971,0,1,0,0,0,1,0,0,1,0,0,1,4
1606.060606,0,1,0,0,0,1,0,1,0,0,0,1,2
2250.4,0,1,0,0,0,1,0,0,1,0,0,1,3
2100,0,1,0,0,0,1,0,0,1,0,0,1,3
1527.272727,0,1,0,0,1,0,0,0,1,0,0,1,3
2000,0,1,0,0,0,1,0,0,1,0,0,1,3
1850,0,1,0,0,0,1,0,0,0,1,0,1,1
1793.478261,1,0,0,0,0,1,0,1,0,0,0,1,4
2000,0,1,0,0,0,1,1,0,0,0,0,1,2
1373.299808,0,1,0,0,0,1,0,0,1,0,0,1,3
2000,0,1,0,0,0,1,0,1,0,0,0,1,3
2000,0,1,0,0,0,1,0,0,1,0,0,1,2
1180.327869,0,1,0,0,0,1,0,0,1,0,0,1,3
2228.221974,0,1,0,0,0,1,0,1,0,0,0,1,2
2155.555556,1,0,0,0,1,0,1,0,0,0,0,1,1
3000,0,1,0,0,0,1,0,1,0,0,0,0,4
1583.333333,1,0,0,0,1,0,0,0,1,0,0,1,2
1600,0,1,0,0,0,1,0,0,1,0,0,1,4
2545.454545,0,1,0,0,0,1,0,0,1,0,0,1,2
1766.666667,0,1,0,0,0,1,0,0,1,0,0,1,2
1439.252336,1,0,0,0,1,0,0,0,1,0,0,1,3
1850,1,0,0,0,1,0,0,1,0,0,0,0,2
2843.537415,0,1,0,1,0,0,1,0,0,0,0,1,4
2418.604651,0,1,0,0,1,0,1,0,0,0,0,1,2
2418.604651,0,1,0,0,1,0,1,0,0,0,0,1,1
1695.3125,0,1,0,0,0,1,0,0,1,0,0,1,3
1339.130435,0,1,0,0,0,1,0,0,1,0,0,0,3
2239.955357,0,1,0,0,0,1,0,0,1,0,0,1,2
1190,1,0,0,0,0,1,0,0,1,0,0,1,3
1750,0,1,0,0,0,1,0,0,1,0,0,1,2
1350.877193,0,1,0,0,0,1,0,1,0,0,0,1,2
2000,0,1,0,0,1,0,0,1,0,0,0,1,3
1990.825688,0,1,0,0,0,1,0,0,1,0,0,1,3
1875,1,0,0,0,1,0,0,0,1,0,0,1,3
2192.982456,0,1,0,0,0,1,0,1,0,0,0,1,2
1506.849315,0,1,0,0,0,1,0,0,1,0,0,1,3
2239.955357,0,1,0,0,0,1,0,0,1,0,0,1,3
3750,0,1,0,0,0,1,1,0,0,0,0,1,1
2256.377358,0,1,0,0,0,1,0,0,0,1,0,1,2
1796.25,0,1,0,0,0,1,0,0,0,1,0,1,3
2269.93865,0,1,0,0,0,1,0,0,1,0,0,1,4
1929.20354,0,1,0,0,0,1,0,0,1,0,0,1,3
1835.760617,0,1,0,0,0,1,0,0,1,0,0,1,2
2180,0,1,0,0,0,1,0,0,1,0,0,1,2
1500,0,0,1,0,1,0,0,0,1,0,0,1,2
2056.338028,0,1,0,0,0,1,0,0,1,0,0,0,2
2109.090909,0,1,0,0,0,1,0,0,1,0,0,0,2
2491.666667,0,0,1,0,1,0,0,0,1,0,1,0,3
2657.894737,0,1,0,0,0,1,0,1,0,0,1,0,3
2151.898734,0,1,0,0,0,1,0,1,0,0,1,0,2
2615.145631,0,1,0,0,0,1,0,0,1,0,1,0,3
2769.230769,1,0,0,0,1,0,0,1,0,0,1,0,2
2180,0,1,0,0,0,1,0,0,1,0,1,0,4
1300.541667,0,1,0,0,0,1,0,0,1,0,1,0,2
2040.540541,0,1,0,0,0,1,0,1,0,0,1,0,2
2000.917431,0,1,0,0,0,1,0,1,0,0,1,0,3
2266.666667,0,1,0,0,0,1,0,0,1,0,1,0,3
1875,1,0,0,0,1,0,0,1,0,0,1,0,3
1432.258065,0,1,0,0,0,1,0,0,1,0,1,0,4
1570.588235,0,1,0,0,0,1,0,0,1,0,1,0,4
1794.957983,0,1,0,0,0,1,0,0,1,0,1,0,4
1432.258065,0,1,0,0,0,1,0,0,1,0,1,0,4
1461.443396,0,1,0,0,0,1,0,0,1,0,1,0,3
1822.84507,0,1,0,0,0,1,0,0,1,0,1,0,2
1393.939394,0,1,0,0,0,1,0,0,1,0,1,0,2
3750,0,1,0,0,1,0,1,0,0,0,1,0,4
1242.417722,0,1,0,0,0,1,0,0,1,0,0,0,2
1240.153374,0,1,0,0,0,1,0,0,1,0,0,0,3
1573.870968,0,1,0,0,0,1,0,0,1,0,0,0,3
2846.153846,1,0,0,0,1,0,0,1,0,0,0,0,2
1450,0,1,0,0,0,1,0,0,0,1,0,0,2
1612.795699,0,1,0,0,0,1,0,0,1,0,0,0,2
2031.25,0,1,0,0,0,1,1,0,0,0,0,1,4
3424.520548,0,1,0,0,1,0,1,0,0,0,0,1,2
1380.263158,0,1,0,1,0,0,1,0,0,0,1,1,3
1451.575,0,1,0,0,0,1,0,0,1,0,1,1,3
2200,0,1,0,0,0,1,0,0,1,0,1,1,3
2033.333333,1,0,0,0,1,0,0,0,1,0,1,1,3
3681.318681,0,1,0,0,1,0,1,0,0,0,1,1,4
3681.318681,0,1,0,0,1,0,1,0,0,0,1,1,3
2081.521739,1,0,0,0,1,0,0,1,0,0,1,1,3
1640.366972,0,1,0,0,0,1,0,0,1,0,1,1,3
1654.761905,1,0,0,0,1,0,1,0,0,0,1,1,3
2250,0,1,0,0,0,1,0,0,1,0,1,1,3
2114.754098,0,1,0,0,0,1,0,0,1,0,1,1,2
1803.278689,0,1,0,0,0,1,0,0,1,0,1,1,3
1760.56338,0,1,0,0,0,1,0,0,1,0,0,0,2
1505.681818,1,0,0,0,1,0,0,0,1,0,0,0,3
1718.75,0,1,0,0,0,1,0,0,1,0,0,0,3
1647.727273,0,0,1,0,1,0,0,0,1,0,0,0,3
2503.144654,0,1,0,1,0,0,1,0,0,0,0,0,4
1818.181818,0,1,0,0,0,1,0,0,1,0,0,0,3
1779.661017,0,1,0,0,0,1,0,0,0,1,0,0,3
3750,0,1,0,0,0,1,1,0,0,0,0,0,1
1981.818182,0,1,0,0,1,0,1,0,0,0,1,0,4
3750,0,1,0,0,0,1,1,0,0,0,1,0,1
1454.117647,1,0,0,0,1,0,0,0,1,0,1,0,3
1640,0,1,0,0,0,1,0,0,1,0,1,0,2
2312.5,1,0,0,0,1,0,0,1,0,0,1,1,3
2197.477678,0,1,0,0,0,1,0,0,1,0,1,1,4
